file,class,,cbo,loc,wmc,,,,,,,,,
C:\oodass1\dubbo\dubbo-remoting\dubbo-remoting-http12\src\main\java\org\apache\dubbo\remoting\http12\HttpUtils.java,org.apache.dubbo.remoting.http12.HttpUtils$Item,,3,26,6,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-api\src\test\java\org\apache\dubbo\rpc\PenetrateAttachmentSelectorTest.java,org.apache.dubbo.rpc.PenetrateAttachmentSelectorTest,,3,26,6,,,,,,,,,
C:\oodass1\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\impl\DemoServiceSonImpl.java,org.apache.dubbo.config.spring.impl.DemoServiceSonImpl,,2,15,4,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-api\src\main\java\org\apache\dubbo\rpc\protocol\dubbo\filter\FutureFilter.java,org.apache.dubbo.rpc.protocol.dubbo.filter.FutureFilter,,12,148,43,,,,,,,,,
C:\oodass1\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\router\mesh\rule\destination\loadbalance\ConsistentHashLB.java,org.apache.dubbo.rpc.cluster.router.mesh.rule.destination.loadbalance.ConsistentHashLB,,0,2,0,,,,,,,,,
C:\oodass1\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\router\mesh\rule\virtualservice\destination\DubboDestination.java,org.apache.dubbo.rpc.cluster.router.mesh.rule.virtualservice.destination.DubboDestination,,1,30,8,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-api\src\test\java\org\apache\dubbo\rpc\support\Type.java,org.apache.dubbo.rpc.support.Type,,0,1,0,,,,,,,,,
C:\oodass1\dubbo\dubbo-metrics\dubbo-metrics-api\src\test\java\org\apache\dubbo\metrics\aggregate\PaneTest.java,org.apache.dubbo.metrics.aggregate.PaneTest,,2,31,5,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-dubbo\src\main\java\org\apache\dubbo\rpc\protocol\dubbo\ByteAccessor.java,org.apache.dubbo.rpc.protocol.dubbo.ByteAccessor,,7,4,2,,,,,,,,,
C:\oodass1\dubbo\dubbo-registry\dubbo-registry-api\src\main\java\org\apache\dubbo\registry\client\metadata\ProtocolPortsMetadataCustomizer.java,org.apache.dubbo.registry.client.metadata.ProtocolPortsMetadataCustomizer,,10,24,6,,,,,,,,,
C:\oodass1\dubbo\dubbo-remoting\dubbo-remoting-api\src\main\java\org\apache\dubbo\remoting\api\ProtocolDetector.java,org.apache.dubbo.remoting.api.ProtocolDetector,,5,60,8,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\utils\JRETest.java,org.apache.dubbo.common.utils.JRETest,,3,23,4,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-triple\src\main\java\org\apache\dubbo\rpc\protocol\tri\h12\HttpResultPayloadExceptionHandler.java,org.apache.dubbo.rpc.protocol.tri.h12.HttpResultPayloadExceptionHandler,,6,11,3,,,,,,,,,
C:\oodass1\dubbo\dubbo-metrics\dubbo-metrics-default\src\main\java\org\apache\dubbo\metrics\collector\DefaultMetricsCollector.java,org.apache.dubbo.metrics.collector.DefaultMetricsCollector,,21,125,24,,,,,,,,,
C:\oodass1\dubbo\dubbo-metadata\dubbo-metadata-api\src\main\java\org\apache\dubbo\metadata\MetadataServiceV2Detector.java,org.apache.dubbo.metadata.MetadataServiceV2Detector,,4,14,3,,,,,,,,,
C:\oodass1\dubbo\dubbo-registry\dubbo-registry-multiple\src\main\java\org\apache\dubbo\registry\multiple\MultipleServiceDiscoveryFactory.java,org.apache.dubbo.registry.multiple.MultipleServiceDiscoveryFactory,,4,5,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-triple\src\main\java\org\apache\dubbo\rpc\protocol\tri\h12\grpc\GrpcStreamingDecoder.java,org.apache.dubbo.rpc.protocol.tri.h12.grpc.GrpcStreamingDecoder,,5,26,9,,,,,,,,,
C:\oodass1\dubbo\dubbo-plugin\dubbo-filter-cache\src\main\java\org\apache\dubbo\cache\support\expiring\ExpiringMap.java,org.apache.dubbo.cache.support.expiring.ExpiringMap,,3,219,32,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-triple\src\test\java\org\apache\dubbo\rpc\protocol\tri\DeadlineFutureTest.java,org.apache.dubbo.rpc.protocol.tri.DeadlineFutureTest,,4,16,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-metadata\dubbo-metadata-definition-protobuf\src\test\java\org\apache\dubbo\metadata\definition\protobuf\model\GooglePB.java,org.apache.dubbo.metadata.definition.protobuf.model.GooglePB$PhoneNumber$Anonymous4,,1,5,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-api\src\main\java\org\apache\dubbo\rpc\support\TrieTree.java,org.apache.dubbo.rpc.support.TrieTree,,2,54,18,,,,,,,,,
C:\oodass1\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\Configurator.java,org.apache.dubbo.rpc.cluster.Configurator,,3,39,10,,,,,,,,,
C:\oodass1\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\router\mesh\rule\virtualservice\match\ListStringMatch.java,org.apache.dubbo.rpc.cluster.router.mesh.rule.virtualservice.match.ListStringMatch,,1,17,5,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\extension\ext10_multi_names\Ext10MultiNames.java,org.apache.dubbo.common.extension.ext10_multi_names.Ext10MultiNames,,1,2,0,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-triple\src\main\java\org\apache\dubbo\rpc\protocol\tri\compressor\Identity.java,org.apache.dubbo.rpc.protocol.tri.compressor.Identity,,4,16,4,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\utils\JsonUtilsTest.java,org.apache.dubbo.common.utils.JsonUtilsTest,,13,292,15,,,,,,,,,
C:\oodass1\dubbo\dubbo-configcenter\dubbo-configcenter-apollo\src\test\java\org\apache\dubbo\configcenter\support\apollo\EmbeddedApolloJunit5.java,org.apache.dubbo.configcenter.support.apollo.EmbeddedApolloJunit5,,10,114,20,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\threadpool\support\cached\CachedThreadPool.java,org.apache.dubbo.common.threadpool.support.cached.CachedThreadPool,,5,20,3,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\nested\AggregationConfig.java,org.apache.dubbo.config.nested.AggregationConfig,,0,59,16,,,,,,,,,
C:\oodass1\dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\utils\ConfigValidationUtilsTest.java,org.apache.dubbo.config.utils.ConfigValidationUtilsTest$InterfaceConfig,,1,2,0,,,,,,,,,
C:\oodass1\dubbo\dubbo-plugin\dubbo-security\src\main\java\org\apache\dubbo\security\cert\CertPair.java,org.apache.dubbo.security.cert.CertPair,,1,40,13,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-dubbo\src\test\java\org\apache\dubbo\rpc\protocol\dubbo\MultiThreadTest.java,org.apache.dubbo.rpc.protocol.dubbo.MultiThreadTest,,10,36,4,,,,,,,,,
C:\oodass1\dubbo\dubbo-plugin\dubbo-mutiny\src\main\java\org\apache\dubbo\mutiny\ServerTripleMutinyPublisher.java,org.apache.dubbo.mutiny.ServerTripleMutinyPublisher,,3,5,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\merger\IntFindAnyMerger.java,org.apache.dubbo.rpc.cluster.merger.IntFindAnyMerger,,1,5,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-demo\dubbo-demo-mcp-server\src\main\java\org\apache\dubbo\mcp\server\demo\demo\NestedDetail.java,org.apache.dubbo.mcp.server.demo.demo.NestedDetail,,0,21,6,,,,,,,,,
C:\oodass1\dubbo\dubbo-metrics\dubbo-tracing\src\test\java\org\apache\dubbo\tracing\exporter\otlp\OTlpSpanExporterTest.java,org.apache.dubbo.tracing.exporter.otlp.OTlpSpanExporterTest,,4,10,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\integration\multiple\injvm\MultipleRegistryCenterInjvmServiceListener.java,org.apache.dubbo.config.integration.multiple.injvm.MultipleRegistryCenterInjvmServiceListener,,2,5,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\extension\wrapper\impl\DemoWrapper2.java,org.apache.dubbo.common.extension.wrapper.impl.DemoWrapper2,,2,9,2,,,,,,,,,
C:\oodass1\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\beans\factory\annotation\MergedAnnotationTest.java,org.apache.dubbo.config.spring.beans.factory.annotation.MergedAnnotationTest$DemoServiceImpl1,,1,2,0,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-api\src\test\java\org\apache\dubbo\rpc\support\PenetrateAttachmentSelectorMock.java,org.apache.dubbo.rpc.support.PenetrateAttachmentSelectorMock,,4,12,2,,,,,,,,,
C:\oodass1\dubbo\dubbo-config\dubbo-config-spring\src\main\java\org\apache\dubbo\config\spring\util\SpringParameterNameReader.java,org.apache.dubbo.config.spring.util.SpringParameterNameReader,,4,9,2,,,,,,,,,
C:\oodass1\dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\ServiceConfigTest.java,org.apache.dubbo.config.ServiceConfigTest,,26,567,33,,,,,,,,,
C:\oodass1\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\beans\factory\annotation\MergedAnnotationTest.java,org.apache.dubbo.config.spring.beans.factory.annotation.MergedAnnotationTest$DemoServiceImpl2,,1,2,0,,,,,,,,,
C:\oodass1\dubbo\dubbo-registry\dubbo-registry-multiple\src\main\java\org\apache\dubbo\registry\multiple\MultipleRegistry.java,org.apache.dubbo.registry.multiple.MultipleRegistry$MultipleNotifyListenerWrapper,,4,77,22,,,,,,,,,
C:\oodass1\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\support\FailoverClusterInvokerTest.java,org.apache.dubbo.rpc.cluster.support.FailoverClusterInvokerTest$Demo,,0,2,0,,,,,,,,,
C:\oodass1\dubbo\dubbo-registry\dubbo-registry-multicast\src\test\java\org\apache\dubbo\registry\multicast\MulticastRegistryTest.java,org.apache.dubbo.registry.multicast.MulticastRegistryTest,,7,159,22,,,,,,,,,
C:\oodass1\dubbo\dubbo-compatible\src\main\java\com\alibaba\dubbo\registry\NotifyListener.java,com.alibaba.dubbo.registry.NotifyListener,,3,25,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-compatible\src\main\java\com\alibaba\dubbo\rpc\RpcInvocation.java,com.alibaba.dubbo.rpc.RpcInvocation,,5,146,52,,,,,,,,,
C:\oodass1\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\router\affinity\config\AffinityServiceStateRouterFactory.java,org.apache.dubbo.rpc.cluster.router.affinity.config.AffinityServiceStateRouterFactory,,6,6,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\main\java\org\apache\dubbo\rpc\support\GroupServiceKeyCache.java,org.apache.dubbo.rpc.support.GroupServiceKeyCache,,2,39,11,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-api\src\test\java\org\apache\dubbo\rpc\stub\StubProxyFactoryTest.java,org.apache.dubbo.rpc.stub.StubProxyFactoryTest,,8,28,2,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\utils\MethodUtilsTest.java,org.apache.dubbo.common.utils.MethodUtilsTest$MethodFieldTestClazz,,0,20,6,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\convert\StringToIntegerConverter.java,org.apache.dubbo.common.convert.StringToIntegerConverter,,1,8,3,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\Stack.java,org.apache.dubbo.common.utils.Stack,,1,57,23,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\extension\ext6_inject\Dao.java,org.apache.dubbo.common.extension.ext6_inject.Dao,,0,3,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-metrics\dubbo-metrics-api\src\main\java\org\apache\dubbo\metrics\utils\MetricsSupportUtil.java,org.apache.dubbo.metrics.utils.MetricsSupportUtil,,1,11,3,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-triple\src\main\java\org\apache\dubbo\rpc\protocol\tri\RequestPath.java,org.apache.dubbo.rpc.protocol.tri.RequestPath,,1,44,10,,,,,,,,,
C:\oodass1\dubbo\dubbo-config\dubbo-config-spring\src\main\java\org\apache\dubbo\config\spring\util\SpringCompatUtils.java,org.apache.dubbo.config.spring.util.SpringCompatUtils,,12,100,26,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\ReferenceConfigBase.java,org.apache.dubbo.config.ReferenceConfigBase,,24,241,81,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-triple\src\test\java\org\apache\dubbo\rpc\protocol\tri\test\UrlEncodeFormEncoder.java,org.apache.dubbo.rpc.protocol.tri.test.UrlEncodeFormEncoder,,6,35,9,,,,,,,,,
C:\oodass1\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\boot\conditional3\JavaConfigRawReferenceBeanConditionalTest.java,org.apache.dubbo.config.spring.boot.conditional3.JavaConfigRawReferenceBeanConditionalTest$RawReferenceBeanConfiguration,,6,5,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-registry\dubbo-registry-nacos\src\test\java\org\apache\dubbo\registry\nacos\NacosServiceDiscoveryTest.java,org.apache.dubbo.registry.nacos.NacosServiceDiscoveryTest$NacosServiceDiscoveryGroupTest1,,1,7,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-remoting\dubbo-remoting-http12\src\main\java\org\apache\dubbo\remoting\http12\ErrorResponse.java,org.apache.dubbo.remoting.http12.ErrorResponse,,0,20,5,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\bytecode\Mixin.java,org.apache.dubbo.common.bytecode.Mixin,,3,137,32,,,,,,,,,
C:\oodass1\dubbo\dubbo-plugin\dubbo-mcp\src\main\java\org\apache\dubbo\mcp\core\McpServiceFilter.java,org.apache.dubbo.mcp.core.McpServiceFilter,,9,259,72,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-triple\src\main\java\org\apache\dubbo\rpc\protocol\tri\ExceptionUtils.java,org.apache.dubbo.rpc.protocol.tri.ExceptionUtils,,4,133,42,,,,,,,,,
C:\oodass1\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\filter\FilterChainBuilder.java,org.apache.dubbo.rpc.cluster.filter.FilterChainBuilder$ClusterFilterChainNode,,9,14,4,,,,,,,,,
C:\oodass1\dubbo\dubbo-metrics\dubbo-metrics-api\src\main\java\org\apache\dubbo\metrics\model\MetricsSupport.java,org.apache.dubbo.metrics.model.MetricsSupport,,16,181,47,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\config\Environment.java,org.apache.dubbo.common.config.Environment,,16,203,46,,,,,,,,,
C:\oodass1\dubbo\dubbo-registry\dubbo-registry-nacos\src\test\java\org\apache\dubbo\registry\nacos\NacosServiceDiscoveryTest.java,org.apache.dubbo.registry.nacos.NacosServiceDiscoveryTest$NacosServiceDiscoveryGroupTest3,,3,13,3,,,,,,,,,
C:\oodass1\dubbo\dubbo-registry\dubbo-registry-nacos\src\test\java\org\apache\dubbo\registry\nacos\NacosServiceDiscoveryTest.java,org.apache.dubbo.registry.nacos.NacosServiceDiscoveryTest$NacosServiceDiscoveryGroupTest2,,1,7,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\api\Greeting.java,org.apache.dubbo.config.api.Greeting,,1,3,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\bootstrap\builders\RegistryBuilderTest.java,org.apache.dubbo.config.bootstrap.builders.RegistryBuilderTest,,3,166,26,,,,,,,,,
C:\oodass1\dubbo\dubbo-plugin\dubbo-qos\src\test\java\org\apache\dubbo\qos\command\impl\QuitTest.java,org.apache.dubbo.qos.command.impl.QuitTest,,3,7,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-maven-plugin\src\main\java\org\apache\dubbo\maven\plugin\aot\Include.java,org.apache.dubbo.maven.plugin.aot.Include,,1,2,0,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-injvm\src\test\java\demo\MultiClassLoaderServiceRequest.java,demo.MultiClassLoaderServiceRequest,,0,2,0,,,,,,,,,
C:\oodass1\dubbo\dubbo-plugin\dubbo-rest-openapi\src\main\java\org\apache\dubbo\rpc\protocol\tri\rest\openapi\model\XML.java,org.apache.dubbo.rpc.protocol.tri.rest.openapi.model.XML,,3,47,11,,,,,,,,,
C:\oodass1\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\merger\LongArrayMerger.java,org.apache.dubbo.rpc.cluster.merger.LongArrayMerger,,2,8,2,,,,,,,,,
C:\oodass1\dubbo\dubbo-compatible\src\test\java\org\apache\dubbo\cache\MyCache.java,org.apache.dubbo.cache.MyCache,,2,11,3,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\extension\director\FooAppProvider.java,org.apache.dubbo.common.extension.director.FooAppProvider,,3,3,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-compatible\src\test\java\org\apache\dubbo\service\MockInvocation.java,org.apache.dubbo.service.MockInvocation,,6,100,30,,,,,,,,,
C:\oodass1\dubbo\dubbo-plugin\dubbo-mutiny\src\test\java\org\apache\dubbo\mutiny\TripleMutinyPublisherTest.java,org.apache.dubbo.mutiny.TripleMutinyPublisherTest$Anonymous6,,0,12,4,,,,,,,,,
C:\oodass1\dubbo\dubbo-plugin\dubbo-auth\src\main\java\org\apache\dubbo\auth\spi\AccessKeyStorage.java,org.apache.dubbo.auth.spi.AccessKeyStorage,,4,3,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-plugin\dubbo-mutiny\src\test\java\org\apache\dubbo\mutiny\TripleMutinyPublisherTest.java,org.apache.dubbo.mutiny.TripleMutinyPublisherTest$Anonymous5,,0,2,0,,,,,,,,,
C:\oodass1\dubbo\dubbo-serialization\dubbo-serialization-fastjson2\src\test\java\com\example\test\TestPojo.java,com.example.test.TestPojo,,1,18,7,,,,,,,,,
C:\oodass1\dubbo\dubbo-plugin\dubbo-mutiny\src\test\java\org\apache\dubbo\mutiny\TripleMutinyPublisherTest.java,org.apache.dubbo.mutiny.TripleMutinyPublisherTest$Anonymous4,,0,2,0,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\extension\ext6_inject\impl\Ext6Impl2.java,org.apache.dubbo.common.extension.ext6_inject.impl.Ext6Impl2,,2,12,3,,,,,,,,,
C:\oodass1\dubbo\dubbo-plugin\dubbo-mutiny\src\test\java\org\apache\dubbo\mutiny\TripleMutinyPublisherTest.java,org.apache.dubbo.mutiny.TripleMutinyPublisherTest$Anonymous3,,0,2,0,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\extension\ext6_inject\impl\Ext6Impl1.java,org.apache.dubbo.common.extension.ext6_inject.impl.Ext6Impl1,,4,14,3,,,,,,,,,
C:\oodass1\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\isolation\spring\annotation\provider\DemoServiceImplV1.java,org.apache.dubbo.config.spring.isolation.spring.annotation.provider.DemoServiceImplV1,,3,8,2,,,,,,,,,
C:\oodass1\dubbo\dubbo-plugin\dubbo-mutiny\src\test\java\org\apache\dubbo\mutiny\TripleMutinyPublisherTest.java,org.apache.dubbo.mutiny.TripleMutinyPublisherTest$Anonymous2,,0,11,4,,,,,,,,,
C:\oodass1\dubbo\dubbo-plugin\dubbo-mutiny\src\test\java\org\apache\dubbo\mutiny\TripleMutinyPublisherTest.java,org.apache.dubbo.mutiny.TripleMutinyPublisherTest$Anonymous1,,1,6,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-registry\dubbo-registry-api\src\main\java\org\apache\dubbo\registry\integration\RegistryDirectory.java,org.apache.dubbo.registry.integration.RegistryDirectory$ConsumerConfigurationListener,,3,16,4,,,,,,,,,
C:\oodass1\dubbo\dubbo-metrics\dubbo-metrics-default\src\main\java\org\apache\dubbo\monitor\support\MonitorFilter.java,org.apache.dubbo.monitor.support.MonitorFilter,,16,90,21,,,,,,,,,
C:\oodass1\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\beans\factory\annotation\DubboConfigAliasPostProcessorTest.java,org.apache.dubbo.config.spring.beans.factory.annotation.DubboConfigAliasPostProcessorTest,,3,24,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\extension\activate\impl\OrderActivateExtImpl1.java,org.apache.dubbo.common.extension.activate.impl.OrderActivateExtImpl1,,2,5,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-remoting\dubbo-remoting-api\src\main\java\org\apache\dubbo\remoting\Decodeable.java,org.apache.dubbo.remoting.Decodeable,,0,3,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\extension\activate\impl\OrderActivateExtImpl2.java,org.apache.dubbo.common.extension.activate.impl.OrderActivateExtImpl2,,2,5,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\mock\MockRegistry.java,org.apache.dubbo.config.mock.MockRegistry,,4,29,9,,,,,,,,,
C:\oodass1\dubbo\dubbo-plugin\dubbo-qos\src\main\java\org\apache\dubbo\qos\command\exception\CommandException.java,org.apache.dubbo.qos.command.exception.CommandException,,0,5,1,,,,,,,,,
C:\oodass1\dubbo\dubbo-plugin\dubbo-rest-openapi\src\main\java\org\apache\dubbo\rpc\protocol\tri\rest\openapi\OpenAPIDefinitionResolver.java,org.apache.dubbo.rpc.protocol.tri.rest.openapi.OpenAPIDefinitionResolver,,10,20,3,,,,,,,,,
C:\oodass1\dubbo\dubbo-remoting\dubbo-remoting-api\src\main\java\org\apache\dubbo\remoting\TimeoutException.java,org.apache.dubbo.remoting.TimeoutException,,2,23,9,,,,,,,,,
C:\oodass1\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\loadbalance\AbstractLoadBalance.java,org.apache.dubbo.rpc.cluster.loadbalance.AbstractLoadBalance,,7,43,14,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\config\ConfigurationUtilsTest.java,org.apache.dubbo.common.config.ConfigurationUtilsTest,,8,55,6,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-api\src\main\java\org\apache\dubbo\rpc\listener\ListenerInvokerWrapper.java,org.apache.dubbo.rpc.listener.ListenerInvokerWrapper,,8,61,17,,,,,,,,,
C:\oodass1\dubbo\dubbo-compatible\src\main\java\com\alibaba\dubbo\qos\command\CommandContext.java,com.alibaba.dubbo.qos.command.CommandContext,,1,13,3,,,,,,,,,
C:\oodass1\dubbo\dubbo-config\dubbo-config-api\src\main\java\org\apache\dubbo\config\bootstrap\builders\AbstractReferenceBuilder.java,org.apache.dubbo.config.bootstrap.builders.AbstractReferenceBuilder,,5,86,21,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-injvm\src\test\java\org\apache\dubbo\rpc\protocol\injvm\InjvmProtocolTest.java,org.apache.dubbo.rpc.protocol.injvm.InjvmProtocolTest,,14,85,8,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-triple\src\main\java\org\apache\dubbo\rpc\protocol\tri\rest\support\basic\Annotations.java,org.apache.dubbo.rpc.protocol.tri.rest.support.basic.Annotations,,1,18,5,,,,,,,,,
C:\oodass1\dubbo\dubbo-compatible\src\main\java\com\alibaba\dubbo\rpc\cluster\Cluster.java,com.alibaba.dubbo.rpc.cluster.Cluster,,5,6,2,,,,,,,,,
C:\oodass1\dubbo\dubbo-metrics\dubbo-metrics-default\src\test\java\org\apache\dubbo\metrics\collector\AggregateMetricsCollectorTest.java,org.apache.dubbo.metrics.collector.AggregateMetricsCollectorTest,,32,219,21,,,,,,,,,
C:\oodass1\dubbo\dubbo-compatible\src\test\java\org\apache\dubbo\config\ApplicationConfigTest.java,org.apache.dubbo.config.ApplicationConfigTest,,4,115,16,,,,,,,,,
C:\oodass1\dubbo\dubbo-plugin\dubbo-mcp\src\test\java\org\apache\dubbo\mcp\core\McpServiceFilterTest.java,org.apache.dubbo.mcp.core.McpServiceFilterTest,,10,68,8,,,,,,,,,
C:\oodass1\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\URLBuilder.java,org.apache.dubbo.common.URLBuilder,,7,333,99,,,,,,,,,
C:\oodass1\dubbo\dubbo-metrics\dubbo-metrics-api\src\main\java\org\apache\dubbo\monitor\MonitorService.java,org.apache.dubbo.monitor.MonitorService,,1,4,2,,,,,,,,,
C:\oodass1\dubbo\dubbo-spring-boot-project\dubbo-spring-boot-autoconfigure\src\main\java\org\apache\dubbo\spring\boot\autoconfigure\observability\zipkin\ZipkinRestTemplateSender.java,org.apache.dubbo.spring.boot.autoconfigure.observability.zipkin.ZipkinRestTemplateSender,,5,37,2,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-api\src\main\java\org\apache\dubbo\rpc\support\AccessLogData.java,org.apache.dubbo.rpc.support.AccessLogData,,5,121,33,,,,,,,,,
C:\oodass1\dubbo\dubbo-remoting\dubbo-remoting-http12\src\main\java\org\apache\dubbo\remoting\http12\RequestMetadata.java,org.apache.dubbo.remoting.http12.RequestMetadata,,1,4,2,,,,,,,,,
C:\oodass1\dubbo\dubbo-rpc\dubbo-rpc-triple\src\main\java\org\apache\dubbo\rpc\protocol\tri\service\TriHealthImpl.java,org.apache.dubbo.rpc.protocol.tri.service.TriHealthImpl,,9,93,22,,,,,,,,,
C:\oodass1\dubbo\dubbo-metrics\dubbo-tracing\src\test\java\org\apache\dubbo\tracing\utils\ObservationConventionUtils.java,org.apache.dubbo.tracing.utils.ObservationConventionUtils,,4,19,4,,,,,,,,,
C:\oodass1\dubbo\dubbo-config\dubbo-config-api\src\main\java\org\apache\dubbo\config\bootstrap\DubboBootstrapStartStopListener.java,org.apache.dubbo.config.bootstrap.DubboBootstrapStartStopListener,,2,4,2,,,,,,,,,
C:\oodass1\dubbo\dubbo-remoting\dubbo-remoting-api\src\main\java\org\apache\dubbo\remoting\buffer\ChannelBuffers.java,org.apache.dubbo.remoting.buffer.ChannelBuffers,,7,127,33,,,,,,,,,
C:\oodass1\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\issues\issue9172\MultipleConsumerAndProviderTest.java,org.apache.dubbo.config.spring.issues.issue9172.MultipleConsumerAndProviderTest$ConsumerConfiguration,,5,4,0,,,,,,,,,
