file,class,type,cbo,loc,wmc
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\vito\VitoRoundedCornersFragment.java,com.facebook.fresco.samples.showcase.vito.VitoRoundedCornersFragment$Anonymous3,anonymous,2,5,1
C:\oodass1\projects\fresco\samples\comparison\src\main\java\com\facebook\samples\comparison\adapters\UilAdapter.java,com.facebook.samples.comparison.adapters.UilAdapter,class,8,15,3
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\vito\VitoRoundedCornersFragment.java,com.facebook.fresco.samples.showcase.vito.VitoRoundedCornersFragment$Anonymous2,anonymous,2,5,1
C:\oodass1\projects\fresco\fbcore\src\test\java\com\facebook\common\executors\HandlerExecutorServiceImplTest.java,com.facebook.common.executors.HandlerExecutorServiceImplTest$Anonymous1,anonymous,0,5,1
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\vito\VitoRoundedCornersFragment.java,com.facebook.fresco.samples.showcase.vito.VitoRoundedCornersFragment$Anonymous1,anonymous,5,8,2
C:\oodass1\projects\fresco\fbcore\src\test\java\com\facebook\datasource\DataSourcesTest.java,com.facebook.datasource.DataSourcesTest$Anonymous4,anonymous,2,8,1
C:\oodass1\projects\fresco\fbcore\src\test\java\com\facebook\datasource\DataSourcesTest.java,com.facebook.datasource.DataSourcesTest$Anonymous3,anonymous,2,8,1
C:\oodass1\projects\fresco\animated-drawable\src\main\java\com\facebook\fresco\animation\frame\FrameScheduler.java,com.facebook.fresco.animation.frame.FrameScheduler,interface,1,9,5
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\internal\Files.java,com.facebook.common.internal.Files,class,4,22,6
C:\oodass1\projects\fresco\animated-base\src\main\java\com\facebook\imagepipeline\animated\impl\AnimatedImageCompositor.java,com.facebook.imagepipeline.animated.impl.AnimatedImageCompositor,class,14,152,38
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\datasource\DataSources.java,com.facebook.datasource.DataSources$Anonymous3,anonymous,0,5,1
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\datasource\DataSources.java,com.facebook.datasource.DataSources$Anonymous1,anonymous,3,5,1
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\datasource\DataSources.java,com.facebook.datasource.DataSources$Anonymous2,anonymous,2,26,5
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\webp\WebpBitmapFactory.java,com.facebook.common.webp.WebpBitmapFactory,interface,8,11,6
C:\oodass1\projects\fresco\imagepipeline-base\src\main\java\com\facebook\cache\disk\DefaultDiskStorage.java,com.facebook.cache.disk.DefaultDiskStorage,class,27,426,61
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\vito\SimpleListItemSpec.java,com.facebook.fresco.samples.showcase.vito.SimpleListItemSpec,class,7,7,1
C:\oodass1\projects\fresco\drawee\src\main\java\com\facebook\drawee\controller\ForwardingControllerListener.java,com.facebook.drawee.controller.ForwardingControllerListener,class,8,133,37
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\memory\LruBucketsPoolBackend.java,com.facebook.imagepipeline.memory.LruBucketsPoolBackend,class,7,32,8
C:\oodass1\projects\fresco\imagepipeline-backends\imagepipeline-volley\src\main\java\com\facebook\imagepipeline\backends\volley\VolleyNetworkFetcher.java,com.facebook.imagepipeline.backends.volley.VolleyNetworkFetcher$Anonymous3,anonymous,1,10,1
C:\oodass1\projects\fresco\imagepipeline\src\test\java\com\facebook\imagepipeline\producers\PriorityStarvingThrottlingProducerTest.java,com.facebook.imagepipeline.producers.PriorityStarvingThrottlingProducerTest$Anonymous1,anonymous,3,6,1
C:\oodass1\projects\fresco\imagepipeline-backends\imagepipeline-volley\src\main\java\com\facebook\imagepipeline\backends\volley\VolleyNetworkFetcher.java,com.facebook.imagepipeline.backends.volley.VolleyNetworkFetcher$Anonymous1,anonymous,3,12,2
C:\oodass1\projects\fresco\imagepipeline-backends\imagepipeline-volley\src\main\java\com\facebook\imagepipeline\backends\volley\VolleyNetworkFetcher.java,com.facebook.imagepipeline.backends.volley.VolleyNetworkFetcher$Anonymous2,anonymous,1,5,1
C:\oodass1\projects\fresco\imagepipeline\src\test\java\com\facebook\imagepipeline\memory\BitmapPoolTest.java,com.facebook.imagepipeline.memory.BitmapPoolTest$Anonymous2,anonymous,2,6,1
C:\oodass1\projects\fresco\imagepipeline\src\test\java\com\facebook\imagepipeline\memory\BitmapPoolTest.java,com.facebook.imagepipeline.memory.BitmapPoolTest$Anonymous1,anonymous,1,6,1
C:\oodass1\projects\fresco\native-imagetranscoder\src\main\java\com\facebook\imagepipeline\nativecode\NativeJpegTranscoder.java,com.facebook.imagepipeline.nativecode.NativeJpegTranscoder,class,13,85,31
C:\oodass1\projects\fresco\imagepipeline\src\test\java\com\facebook\imagepipeline\producers\MultiplexProducerTest.java,com.facebook.imagepipeline.producers.MultiplexProducerTest$Anonymous1,anonymous,4,13,2
C:\oodass1\projects\fresco\imagepipeline-base-test\src\main\java\com\facebook\imagepipeline\testing\TrivialBufferPooledByteBuffer.java,com.facebook.imagepipeline.testing.TrivialBufferPooledByteBuffer,class,5,30,10
C:\oodass1\projects\fresco\samples\animation2\src\main\java\com\facebook\samples\animation2\color\SimpleColorFragment.java,com.facebook.samples.animation2.color.SimpleColorFragment,class,11,23,2
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imageformat\pjpeg\ImageFormatProgressiveJpegFragment.java,com.facebook.fresco.samples.showcase.imageformat.pjpeg.ImageFormatProgressiveJpegFragment$Anonymous2,anonymous,4,8,2
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imageformat\pjpeg\ImageFormatProgressiveJpegFragment.java,com.facebook.fresco.samples.showcase.imageformat.pjpeg.ImageFormatProgressiveJpegFragment$Anonymous1,anonymous,1,5,1
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\request\ImageRequest.java,com.facebook.imagepipeline.request.ImageRequest,class,24,287,93
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\decoder\SimpleProgressiveJpegConfig.java,com.facebook.imagepipeline.decoder.SimpleProgressiveJpegConfig,class,7,39,10
C:\oodass1\projects\fresco\drawee\src\main\java\com\facebook\drawee\components\DeferredReleaserConcurrentImpl.java,com.facebook.drawee.components.DeferredReleaserConcurrentImpl$Anonymous1,anonymous,2,13,2
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imageformat\pjpeg\ImageFormatProgressiveJpegFragment.java,com.facebook.fresco.samples.showcase.imageformat.pjpeg.ImageFormatProgressiveJpegFragment$Anonymous4,anonymous,0,5,1
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imageformat\pjpeg\ImageFormatProgressiveJpegFragment.java,com.facebook.fresco.samples.showcase.imageformat.pjpeg.ImageFormatProgressiveJpegFragment$Anonymous3,anonymous,5,17,5
C:\oodass1\projects\fresco\samples\animation2\src\main\java\com\facebook\samples\animation2\utils\AnimationBackendUtils.java,com.facebook.samples.animation2.utils.AnimationBackendUtils,class,3,16,2
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\misc\WelcomeFragment.java,com.facebook.fresco.samples.showcase.misc.WelcomeFragment,class,9,35,3
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\memory\DecodeBufferHelper.java,com.facebook.common.memory.DecodeBufferHelper$Anonymous1,anonymous,0,5,1
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\memory\PooledByteStreams.java,com.facebook.common.memory.PooledByteStreams,class,6,49,10
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imagepipeline\ImagePipelineResizingFragment.java,com.facebook.fresco.samples.showcase.imagepipeline.ImagePipelineResizingFragment$SizeEntry,innerclass,2,9,3
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\internal\Throwables.java,com.facebook.common.internal.Throwables,class,7,45,13
C:\oodass1\projects\fresco\imagepipeline-base\src\main\java\com\facebook\imagepipeline\cache\LruCountingMemoryCache.java,com.facebook.imagepipeline.cache.LruCountingMemoryCache,class,27,323,73
C:\oodass1\projects\fresco\imagepipeline-base-test\src\main\java\com\facebook\imagepipeline\testing\TestExecutorService.java,com.facebook.imagepipeline.testing.TestExecutorService,class,6,49,15
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\request\ImageRequestBuilder.java,com.facebook.imagepipeline.request.ImageRequestBuilder$BuilderException,innerclass,0,5,1
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\vito\VitoRotationFragment.java,com.facebook.fresco.samples.showcase.vito.VitoRotationFragment$SimpleRotationOptionsAdapter$Entry,innerclass,1,8,1
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imagepipeline\ImagePipelinePostProcessorFragment.java,com.facebook.fresco.samples.showcase.imagepipeline.ImagePipelinePostProcessorFragment$SimplePostprocessorAdapter,innerclass,6,18,5
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\datasource\AbstractDataSource.java,com.facebook.datasource.AbstractDataSource$Anonymous1,anonymous,1,13,3
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\datasource\AbstractDataSource.java,com.facebook.datasource.AbstractDataSource$Anonymous2,anonymous,1,5,1
C:\oodass1\projects\fresco\samples\scrollperf\src\main\java\com\facebook\samples\scrollperf\fragments\SettingsFragment.java,com.facebook.samples.scrollperf.fragments.SettingsFragment$ShowRestartMessageDialog,innerclass,5,12,1
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\media\MimeTypeMapWrapper.java,com.facebook.common.media.MimeTypeMapWrapper,class,4,25,6
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imageformat\keyframes\KeyframesDecoderExample.java,com.facebook.fresco.samples.showcase.imageformat.keyframes.KeyframesDecoderExample,class,8,89,3
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\postprocessor\SlowGreyScalePostprocessor.java,com.facebook.fresco.samples.showcase.postprocessor.SlowGreyScalePostprocessor,class,3,19,4
C:\oodass1\projects\fresco\drawee-span\src\test\java\com\facebook\drawee\span\DraweeSpanTest.java,com.facebook.drawee.span.DraweeSpanTest,class,10,23,3
C:\oodass1\projects\fresco\imagepipeline\src\test\java\com\facebook\imagepipeline\producers\NetworkFetchProducerTest.java,com.facebook.imagepipeline.producers.NetworkFetchProducerTest$BlockingInputStream,innerclass,3,52,12
C:\oodass1\projects\fresco\fbcore\src\test\java\com\facebook\datasource\AbstractDataSourceTest.java,com.facebook.datasource.AbstractDataSourceTest$FakeAbstractDataSource,innerclass,3,14,4
C:\oodass1\projects\fresco\imagepipeline\src\test\java\com\facebook\imagepipeline\producers\BranchOnSeparateImagesProducerTest.java,com.facebook.imagepipeline.producers.BranchOnSeparateImagesProducerTest$Anonymous2,anonymous,3,6,1
C:\oodass1\projects\fresco\imagepipeline-base\src\main\java\com\facebook\cache\disk\EntryEvictionComparatorSupplier.java,com.facebook.cache.disk.EntryEvictionComparatorSupplier,interface,2,3,1
C:\oodass1\projects\fresco\tools\flipper-fresco-plugin\src\main\java\com\facebook\flipper\plugins\fresco\objecthelper\FlipperObjectHelper.java,com.facebook.flipper.plugins.fresco.objecthelper.FlipperObjectHelper,class,16,137,30
C:\oodass1\projects\fresco\animated-base\src\main\java\com\facebook\imagepipeline\animated\base\AnimatedImage.java,com.facebook.imagepipeline.animated.base.AnimatedImage,interface,6,15,12
C:\oodass1\projects\fresco\drawee\src\test\java\com\facebook\drawee\testing\DraweeMocks.java,com.facebook.drawee.testing.DraweeMocks,class,16,96,10
C:\oodass1\projects\fresco\imagepipeline\src\test\java\com\facebook\imagepipeline\producers\BranchOnSeparateImagesProducerTest.java,com.facebook.imagepipeline.producers.BranchOnSeparateImagesProducerTest$Anonymous1,anonymous,3,6,1
C:\oodass1\projects\fresco\memory-types\nativememory\src\main\java\com\facebook\imagepipeline\memory\NativeMemoryChunkPool.java,com.facebook.imagepipeline.memory.NativeMemoryChunkPool,class,8,8,2
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\memory\MemoryTrimmableRegistry.java,com.facebook.common.memory.MemoryTrimmableRegistry,interface,1,4,2
C:\oodass1\projects\fresco\samples\comparison\src\main\java\com\facebook\samples\comparison\configs\ConfigConstants.java,com.facebook.samples.comparison.configs.ConfigConstants,class,0,5,0
C:\oodass1\projects\fresco\samples\scrollperf\src\main\java\com\facebook\samples\scrollperf\conf\Config.java,com.facebook.samples.scrollperf.conf.Config,class,5,186,2
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\executors\SerialExecutorService.java,com.facebook.common.executors.SerialExecutorService,interface,0,2,0
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\producers\LocalExifThumbnailProducer.java,com.facebook.imagepipeline.producers.LocalExifThumbnailProducer$Api24Utils,innerclass,3,5,2
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\executors\UiThreadImmediateExecutorService.java,com.facebook.common.executors.UiThreadImmediateExecutorService,class,5,20,5
C:\oodass1\projects\fresco\drawee\src\test\java\com\facebook\drawee\drawable\RoundedColorDrawableTest.java,com.facebook.drawee.drawable.RoundedColorDrawableTest,class,12,117,14
C:\oodass1\projects\fresco\samples\comparison\src\main\java\com\facebook\samples\comparison\holders\PicassoHolder.java,com.facebook.samples.comparison.holders.PicassoHolder,class,6,10,2
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\BaseShowcaseFragment.java,com.facebook.fresco.samples.showcase.BaseShowcaseFragment,class,2,5,1
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imageformat\keyframes\KeyframesDecoderExample.java,com.facebook.fresco.samples.showcase.imageformat.keyframes.KeyframesDecoderExample$KeyframesDrawableFactory,innerclass,8,9,2
C:\oodass1\projects\fresco\fbcore\src\main\java\com\facebook\common\internal\CountingOutputStream.java,com.facebook.common.internal.CountingOutputStream,class,2,21,5
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\producers\ResizeAndRotateProducer.java,com.facebook.imagepipeline.producers.ResizeAndRotateProducer$TransformingConsumer$Anonymous2,anonymous,1,12,3
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\vito\VitoViewSimpleFragment.java,com.facebook.fresco.samples.showcase.vito.VitoViewSimpleFragment,class,8,11,2
C:\oodass1\projects\fresco\drawee\src\test\java\com\facebook\drawee\view\DraweeViewTest.java,com.facebook.drawee.view.DraweeViewTest,class,13,112,13
C:\oodass1\projects\fresco\imagepipeline\src\main\java\com\facebook\imagepipeline\producers\ResizeAndRotateProducer.java,com.facebook.imagepipeline.producers.ResizeAndRotateProducer$TransformingConsumer$Anonymous1,anonymous,5,10,2
C:\oodass1\projects\fresco\samples\animation2\src\main\java\com\facebook\samples\animation2\utils\AnimationControlsManager.java,com.facebook.samples.animation2.utils.AnimationControlsManager$Anonymous2,anonymous,1,6,1
C:\oodass1\projects\fresco\samples\animation2\src\main\java\com\facebook\samples\animation2\utils\AnimationControlsManager.java,com.facebook.samples.animation2.utils.AnimationControlsManager$Anonymous1,anonymous,1,17,6
C:\oodass1\projects\fresco\samples\animation2\src\main\java\com\facebook\samples\animation2\utils\AnimationControlsManager.java,com.facebook.samples.animation2.utils.AnimationControlsManager$Anonymous4,anonymous,1,11,4
C:\oodass1\projects\fresco\samples\animation2\src\main\java\com\facebook\samples\animation2\utils\AnimationControlsManager.java,com.facebook.samples.animation2.utils.AnimationControlsManager$Anonymous3,anonymous,1,10,2
C:\oodass1\projects\fresco\samples\zoomable\src\main\java\com\facebook\samples\zoomable\AbstractAnimatedZoomableController.java,com.facebook.samples.zoomable.AbstractAnimatedZoomableController,class,9,81,22
C:\oodass1\projects\fresco\imagepipeline\src\test\java\com\facebook\imagepipeline\producers\NetworkFetchProducerTest.java,com.facebook.imagepipeline.producers.NetworkFetchProducerTest,class,28,206,10
C:\oodass1\projects\fresco\memory-types\ashmem\src\test\java\com\facebook\imagepipeline\memory\MemoryPooledByteBufferFactoryTest.java,com.facebook.imagepipeline.memory.MemoryPooledByteBufferFactoryTest,class,15,80,16
C:\oodass1\projects\fresco\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\vito\RetainingDataSourceSupplierFragment.java,com.facebook.fresco.samples.showcase.vito.RetainingDataSourceSupplierFragment,class,11,28,5
